Student ID,student_name,gender,grade,school_name,reading_score,math_score
547,Jeremy Sutton,M,9th,Huang High School,74,95
548,Paula Donaldson,F,9th,Huang High School,64,85
549,Valerie Thompson,F,9th,Huang High School,97,94
550,John Schaefer,M,12th,Huang High School,96,86
551,Jesus Manning,M,11th,Huang High School,73,95
552,Tyrone Lawson,M,10th,Huang High School,73,87
553,Carl May,M,10th,Huang High School,72,58
554,Brittany Russell,F,12th,Huang High School,67,55
555,Philip Edwards,M,9th,Huang High School,64,55
556,Robert Aguilar,M,9th,Huang High School,88,82
557,Aaron Russo,M,10th,Huang High School,92,60
558,Tracy Andrade,M,9th,Huang High School,96,77
559,Amy Sullivan,F,12th,Huang High School,73,60
560,Howard Beck,M,10th,Huang High School,79,65
561,Dr. Xavier Bell II,M,11th,Huang High School,84,91
562,Dawn Schultz,F,10th,Huang High School,96,88
563,Caleb Lucas,M,12th,Huang High School,74,68
564,Barbara Gonzalez,F,10th,Huang High School,94,92
565,Charles Yang,M,10th,Huang High School,79,70
566,David Gallagher,M,12th,Huang High School,77,79
567,Bethany Vargas,F,11th,Huang High School,91,87
568,Jennifer Schultz,F,12th,Huang High School,81,74
569,Paula Marshall,F,9th,Huang High School,76,66
570,Jordan Elliott,M,11th,Huang High School,89,69
571,Samantha Mcmillan,F,12th,Huang High School,77,56
572,Judith Johnson,F,9th,Huang High School,77,56
573,Grace Palmer,F,10th,Huang High School,91,73
574,Brandon Ramirez,M,10th,Huang High School,93,96
575,Carol Smith,F,10th,Huang High School,72,87
576,Matthew Odom,M,9th,Huang High School,91,90
577,Erika Gray,F,10th,Huang High School,79,62
578,Donna Kramer,F,11th,Huang High School,85,86
579,Jonathan Snyder,M,10th,Huang High School,71,78
580,Frank Howe,M,11th,Huang High School,80,89
581,Amy Beck,F,9th,Huang High School,83,83
582,Lori Holmes,F,9th,Huang High School,72,94
583,Rebekah Hampton,F,11th,Huang High School,77,81
584,Perry Bishop,M,9th,Huang High School,85,73
585,Andrew Hanson MD,M,12th,Huang High School,73,73
586,Jody Hughes,F,11th,Huang High School,96,76
587,Anna Garcia,F,11th,Huang High School,78,97
588,Colleen Walker,F,11th,Huang High School,90,74
589,Danny Bridges,M,11th,Huang High School,83,66
590,Kristina Ford,F,10th,Huang High School,92,75
591,Sabrina Davidson,F,9th,Huang High School,93,68
592,Alexander Freeman,M,9th,Huang High School,73,86
593,Jack Davis,M,9th,Huang High School,63,93
594,Victor Rivera,M,11th,Huang High School,79,87
595,Elizabeth Pena,F,11th,Huang High School,93,56
596,Neil Castro,M,12th,Huang High School,69,92
597,Michael Briggs,M,10th,Huang High School,85,90
598,Anna Andersen,F,9th,Huang High School,77,81
599,Elizabeth Oconnor,F,9th,Huang High School,77,59
600,Zachary Brooks,M,11th,Huang High School,91,72
601,Scott Jackson,M,12th,Huang High School,74,74
602,Mary Fuentes,F,12th,Huang High School,69,81
603,Denise Reyes,F,11th,Huang High School,75,61
604,Janice Collier,F,9th,Huang High School,91,85
605,Tina Barber,F,10th,Huang High School,96,80
606,Keith Rojas,M,12th,Huang High School,78,96
607,Michelle Decker,F,11th,Huang High School,82,57
608,James Smith,M,9th,Huang High School,65,60
609,Alexandra Thompson,F,10th,Huang High School,70,71
610,Jacqueline Campbell,F,11th,Huang High School,78,92
611,Austin Clark,M,10th,Huang High School,71,85
612,Brooke Thomas,F,10th,Huang High School,86,95
613,Molly Smith,F,9th,Huang High School,96,72
614,Pamela Beck,F,9th,Huang High School,82,67
615,Timothy Morris,M,12th,Huang High School,72,85
616,Lauren White,F,10th,Huang High School,94,71
617,Jessica Beltran,F,11th,Huang High School,82,72
618,Alexandra Jones,F,9th,Huang High School,75,76
619,Evelyn Rice,F,9th,Huang High School,87,75
620,Stephen Ellis,M,9th,Huang High School,72,93
621,Caroline Smith,F,12th,Huang High School,79,96
622,Fred Case,M,10th,Huang High School,70,68
623,Crystal Anderson,F,11th,Huang High School,68,91
624,Jordan Gross,F,9th,Huang High School,90,97
625,Marie Harris,F,12th,Huang High School,78,79
626,Charles Hayes,M,11th,Huang High School,63,78
627,Beverly Sheppard,F,11th,Huang High School,82,78
628,Denise Solis,F,12th,Huang High School,96,82
629,Alexander Myers,M,11th,Huang High School,75,66
630,Sally Robertson,F,12th,Huang High School,63,93
631,Steven Morris,M,12th,Huang High School,73,57
632,Nina Flores,F,10th,Huang High School,79,62
633,Miguel Patterson,M,9th,Huang High School,82,80
634,John Simpson,M,10th,Huang High School,86,72
635,Charles Cruz,M,11th,Huang High School,76,58
636,Monica Davis,F,9th,Huang High School,86,84
637,James Fields,M,12th,Huang High School,95,88
638,Kevin Frederick,M,9th,Huang High School,93,74
639,Jeremy Soto,M,11th,Huang High School,87,61
640,Ronald Harris,M,9th,Huang High School,92,75
641,Carol Stewart,F,10th,Huang High School,88,73
642,Albert Durham,M,9th,Huang High School,65,71
643,James Sanchez,M,12th,Huang High School,91,84
644,John Adams,M,11th,Huang High School,81,61
645,Cody Williams,M,10th,Huang High School,72,98
646,Ernest Love,M,9th,Huang High School,87,93
647,Tommy Smith,M,9th,Huang High School,70,98
648,Jared Anderson,M,11th,Huang High School,73,86
649,Jennifer Yang,F,9th,Huang High School,87,55
650,Joe Mercado,M,9th,Huang High School,65,57
651,Mr. Roberto Wright MD,M,11th,Huang High School,73,97
652,Michael Smith,M,10th,Huang High School,88,66
653,William Park,M,10th,Huang High School,65,70
654,Benjamin Williams,M,11th,Huang High School,72,96
655,Dean Perez,M,11th,Huang High School,92,94
656,Mr. Dale Miller,M,10th,Huang High School,94,87
657,Marissa Russell,F,9th,Huang High School,74,68
658,Mary Gonzalez DDS,F,12th,Huang High School,66,71
659,April Jackson,F,10th,Huang High School,93,55
660,William Hayes,M,9th,Huang High School,95,81
661,Meghan Holloway,F,11th,Huang High School,92,97
662,Amy Coleman,F,12th,Huang High School,90,76
663,James Green,M,10th,Huang High School,84,58
664,Michael Tran,M,10th,Huang High School,81,67
665,Joseph Cortez,M,11th,Huang High School,86,97
666,Anita Moss,F,10th,Huang High School,97,81
667,Benjamin Stokes,M,11th,Huang High School,69,91
668,Michael Li,M,11th,Huang High School,75,89
669,Alexander Rosales,M,11th,Huang High School,90,55
670,Katie Dawson,F,10th,Huang High School,94,83
671,Shelly Erickson,F,10th,Huang High School,92,59
672,Kathryn Turner,F,11th,Huang High School,81,80
673,Jacob Lee,M,10th,Huang High School,76,64
674,Ryan Smith,M,10th,Huang High School,87,98
675,Joshua Fernandez,M,11th,Huang High School,98,78
676,Mia Roach,F,9th,Huang High School,86,80
677,William Rodriguez,M,11th,Huang High School,75,99
678,Wanda Cruz,F,10th,Huang High School,74,77
679,Pamela Hall,F,11th,Huang High School,95,98
680,David Smith,M,9th,Huang High School,76,93
681,Jason Brown,M,9th,Huang High School,98,85
682,Chelsea Alexander,F,12th,Huang High School,77,73
683,Kimberly Tate,F,9th,Huang High School,72,88
684,Daniel Williams,M,10th,Huang High School,81,78
685,Terri Jacobson,F,11th,Huang High School,69,77
686,Paul Harris,M,10th,Huang High School,74,67
687,Jessica Thompson,F,10th,Huang High School,84,92
688,Nancy Hawkins,F,9th,Huang High School,82,61
689,Deborah Phillips,F,12th,Huang High School,76,68
690,Mark Mendoza,M,9th,Huang High School,75,68
691,Stephen Williamson,M,9th,Huang High School,71,94
692,Jennifer Strong,F,12th,Huang High School,88,87
693,Matthew Moore,M,12th,Huang High School,75,90
694,Raymond Parker,M,9th,Huang High School,98,73
695,Lee Evans,M,10th,Huang High School,93,95
696,Curtis Rodriguez,M,10th,Huang High School,77,90
697,Sara Morris,F,11th,Huang High School,67,57
698,Dawn Palmer,F,9th,Huang High School,89,86
699,Brianna Benson,F,11th,Huang High School,95,95
700,Luis Watts,M,11th,Huang High School,83,99
701,Mrs. Cindy Brown,F,12th,Huang High School,94,63
702,Summer Sandoval,F,9th,Huang High School,84,65
703,Ashley Smith,F,12th,Huang High School,87,64
704,Randy Wallace,M,10th,Huang High School,93,87
705,Angela Simmons,F,11th,Huang High School,80,99
706,Sandra Haley,F,11th,Huang High School,81,84
707,George Morgan,M,10th,Huang High School,72,99
708,Melissa Ali,F,11th,Huang High School,64,69
709,Matthew Oliver,M,9th,Huang High School,92,95
710,Michael Kirk,M,9th,Huang High School,96,56
711,Terry Khan,M,9th,Huang High School,89,85
712,Kristie Elliott,F,9th,Huang High School,63,58
713,Joel Campbell,M,9th,Huang High School,69,73
714,Anthony Henderson,M,10th,Huang High School,83,74
715,Brent Christensen,M,9th,Huang High School,63,71
716,Heidi Hayes,F,10th,Huang High School,97,57
717,Ryan Mcbride,M,10th,Huang High School,85,83
718,Kyle Murillo,M,10th,Huang High School,97,76
719,Angela Powell,F,11th,Huang High School,70,56
720,Jeanette Simmons,F,11th,Huang High School,96,96
721,Adam Vance,M,10th,Huang High School,72,73
722,Kristen Murray,F,9th,Huang High School,93,59
723,Jessica Burnett,F,11th,Huang High School,82,58
724,Alex Walker,M,11th,Huang High School,73,64
725,Robert Phillips,M,9th,Huang High School,84,63
726,Elizabeth Martinez,F,9th,Huang High School,78,99
727,Kristina Young,F,9th,Huang High School,95,83
728,Sarah Morgan,F,10th,Huang High School,80,57
729,Cheryl Harding,F,12th,Huang High School,84,62
730,Keith Hunter,M,9th,Huang High School,79,67
731,Todd Williams,M,11th,Huang High School,98,79
732,James White MD,M,11th,Huang High School,79,60
733,Kyle Johnson,M,11th,Huang High School,93,92
734,Andrea Suarez,F,12th,Huang High School,92,93
735,Michael Sanchez,M,9th,Huang High School,72,91
736,Jaime Torres,F,11th,Huang High School,92,78
737,Donald Gill DDS,M,9th,Huang High School,78,58
738,Austin Lee,M,10th,Huang High School,71,61
739,Adrian Bowman,M,12th,Huang High School,92,79
740,Julie Perez,F,10th,Huang High School,63,88
741,Debra Maxwell,F,12th,Huang High School,96,94
742,Bradley Phillips,M,9th,Huang High School,70,55
743,Sonya Simmons,F,9th,Huang High School,92,96
744,Eric Miller,M,12th,Huang High School,88,90
745,Charles Berger,M,10th,Huang High School,66,91
746,Mary Monroe,F,10th,Huang High School,92,92
747,Destiny Burns,F,11th,Huang High School,69,75
748,Patrick Khan,M,9th,Huang High School,70,86
749,Nathaniel Henson,M,12th,Huang High School,81,80
750,Larry Miller,M,9th,Huang High School,77,56
751,Timothy French,M,10th,Huang High School,99,55
752,Xavier Mitchell,M,12th,Huang High School,63,95
753,Jason Crosby,M,11th,Huang High School,66,97
754,Joshua Johnson,M,10th,Huang High School,69,55
755,Alyssa Clark,F,12th,Huang High School,69,68
756,Jonathan Cooper,M,10th,Huang High School,74,55
757,Mark Hunt,M,9th,Huang High School,88,61
758,Norman Moore,M,10th,Huang High School,86,72
759,Brian Atkins,M,9th,Huang High School,84,81
760,Zachary Jones,M,12th,Huang High School,74,80
761,Danielle Wong,F,10th,Huang High School,98,83
762,Patricia Lane,F,12th,Huang High School,87,71
763,Joshua Rose,M,9th,Huang High School,79,73
764,Hannah Montes,F,10th,Huang High School,80,83
765,Mrs. Catherine Williams MD,F,10th,Huang High School,98,60
766,Michael Jenkins,M,11th,Huang High School,93,96
767,James Scott,M,11th,Huang High School,78,81
768,Evan Ballard,M,11th,Huang High School,81,61
769,Andrea Miller,F,10th,Huang High School,83,60
770,Jasmine Lynch,F,12th,Huang High School,99,90
771,Jennifer Fox,F,10th,Huang High School,66,91
772,Jared Castro,M,10th,Huang High School,96,60
773,Eugene Cox,M,12th,Huang High School,66,81
774,Wendy Wilson,F,10th,Huang High School,76,79
775,Debbie Smith,F,10th,Huang High School,76,82
776,Michael Fletcher,M,10th,Huang High School,85,65
777,Jay Waters,M,10th,Huang High School,64,65
778,Melissa Martinez,F,10th,Huang High School,98,90
779,Cory Howard,M,9th,Huang High School,90,77
780,Mitchell Hanson,M,10th,Huang High School,75,65
781,Corey Boyer,M,9th,Huang High School,84,94
782,Elizabeth Gonzalez,F,10th,Huang High School,91,55
783,Robert Hutchinson,M,11th,Huang High School,96,98
784,David Hernandez,M,9th,Huang High School,98,87
785,Tammy Jordan,F,12th,Huang High School,85,69
786,Denise Johnson,F,9th,Huang High School,88,93
787,Brandi Copeland,F,12th,Huang High School,82,72
788,Evan Marshall,M,9th,Huang High School,82,63
789,Gregory Long,M,10th,Huang High School,94,74
790,Kristen Underwood,F,11th,Huang High School,99,60
791,Walter French,M,12th,Huang High School,88,70
792,Edwin Thompson,M,10th,Huang High School,99,89
793,Edward Rivera,M,12th,Huang High School,94,65
794,Brandon Wilson,M,10th,Huang High School,68,69
795,Alejandra Todd,F,11th,Huang High School,93,66
796,Dana Hoffman,F,10th,Huang High School,83,67
797,David Howard,M,11th,Huang High School,75,93
798,Ashley Caldwell MD,F,12th,Huang High School,85,56
799,Cindy Horn,F,9th,Huang High School,91,67
800,Kevin Armstrong,M,10th,Huang High School,74,92
801,Stacey Porter,F,11th,Huang High School,98,66
802,Patrick Hunt,M,12th,Huang High School,75,62
803,David White,M,12th,Huang High School,86,62
804,Tammy Black,F,9th,Huang High School,85,59
805,Joanna Williams,F,11th,Huang High School,94,65
806,Becky Moran,F,9th,Huang High School,93,84
807,Brenda Smith,F,12th,Huang High School,84,68
808,Gabrielle Webb,F,12th,Huang High School,78,99
809,Mr. Jared Campbell,M,10th,Huang High School,75,62
810,Ryan Jenkins,M,9th,Huang High School,76,92
811,Thomas Shepard,M,9th,Huang High School,86,89
812,Jeremiah Boyd,M,10th,Huang High School,73,70
813,Matthew White,M,12th,Huang High School,65,94
814,Christina Anderson,F,11th,Huang High School,89,85
815,Edward Olson,M,11th,Huang High School,83,66
816,Emily Bryant,F,9th,Huang High School,94,81
817,Amy Guzman,F,10th,Huang High School,67,58
818,Kathleen Owens,F,9th,Huang High School,76,97
819,John Davila,M,9th,Huang High School,91,84
820,Nicole King,F,11th,Huang High School,66,57
821,Jason Villarreal,M,9th,Huang High School,67,74
822,Matthew Washington,M,10th,Huang High School,84,92
823,Peter Simpson,M,11th,Huang High School,67,87
824,Cristian Espinoza,M,11th,Huang High School,83,76
825,Steven Fry,M,10th,Huang High School,79,93
826,David Miller,M,9th,Huang High School,83,85
827,Tamara Hernandez,F,12th,Huang High School,83,73
828,Jordan Lewis,M,9th,Huang High School,86,78
829,Carol Anderson,F,9th,Huang High School,97,93
830,Michael Moreno PhD,M,12th,Huang High School,97,77
831,Nicholas Logan,M,11th,Huang High School,67,68
832,Paul Anderson,M,9th,Huang High School,96,96
833,Jason Young,M,10th,Huang High School,74,55
834,Wesley Martin,M,11th,Huang High School,69,92
835,Karen Wall,F,11th,Huang High School,97,58
836,Tara Parker MD,F,12th,Huang High School,67,89
837,Michael Reyes,M,12th,Huang High School,69,75
838,Amy Henderson,F,10th,Huang High School,91,99
839,Jessica Reed,F,12th,Huang High School,85,62
840,Joseph Miranda,M,9th,Huang High School,71,79
841,Mackenzie Jones,F,9th,Huang High School,77,94
842,Jon Espinoza,M,10th,Huang High School,77,87
843,Kelly Medina,F,10th,Huang High School,69,83
844,Jason Rubio,M,11th,Huang High School,87,56
845,Jennifer Munoz,F,10th,Huang High School,98,94
846,Christopher Warner,M,12th,Huang High School,73,69
847,Vincent Thomas,M,9th,Huang High School,95,61
848,Andrew Young,M,9th,Huang High School,68,74
849,David Jenkins,M,10th,Huang High School,73,93
850,Daniel Stephens,M,12th,Huang High School,87,64
851,Elizabeth Lewis,F,9th,Huang High School,72,63
852,Aaron Moore,M,9th,Huang High School,85,70
853,Lisa Hogan,F,11th,Huang High School,95,55
854,Shawn Williams DVM,M,12th,Huang High School,90,84
855,Michele Dickerson,F,9th,Huang High School,73,67
856,Dr. Alicia Martinez,F,11th,Huang High School,78,62
857,Mr. Timothy Anderson,M,12th,Huang High School,67,90
858,Sierra Jackson,F,11th,Huang High School,95,81
859,Sharon Taylor,F,10th,Huang High School,68,94
860,Jeffrey Smith,M,9th,Huang High School,72,64
861,Mark Taylor,M,11th,Huang High School,86,55
862,Christina Ross,F,10th,Huang High School,73,69
863,Judy Hall,F,11th,Huang High School,82,74
864,Jennifer Fox,F,10th,Huang High School,76,93
865,Kenneth Moran,M,12th,Huang High School,99,76
866,Gerald Ferguson,M,11th,Huang High School,85,96
867,Albert Carter,M,12th,Huang High School,63,84
868,Michael Reilly,M,12th,Huang High School,82,80
869,Kathleen Schwartz,F,11th,Huang High School,90,69
870,Stacey Harris,F,11th,Huang High School,65,92
871,Mrs. Paula Lee,F,9th,Huang High School,72,98
872,Adrian Black,M,10th,Huang High School,99,85
873,Rita Moreno,F,10th,Huang High School,71,65
874,Jason Perry,M,11th,Huang High School,97,59
875,Scott Ortiz,M,10th,Huang High School,64,60
876,Randy Mueller,M,9th,Huang High School,71,99
877,Samantha Anderson,F,10th,Huang High School,78,92
878,Phillip Brown,M,11th,Huang High School,87,90
879,Christina Kerr,F,11th,Huang High School,67,74
880,Derrick Hill,M,9th,Huang High School,90,96
881,Nathan Bond,M,12th,Huang High School,82,55
882,Marie Wilson,F,10th,Huang High School,84,77
883,Caitlin Jones,F,11th,Huang High School,63,71
884,Barbara Campbell,F,10th,Huang High School,78,89
885,Katie Gonzales,F,10th,Huang High School,82,62
886,Mr. Elijah Hall,M,9th,Huang High School,87,63
887,James Sanders,M,12th,Huang High School,70,85
888,Nicholas Martinez,M,10th,Huang High School,87,56
889,Maria Mack,F,9th,Huang High School,68,83
890,Mary Mason,F,10th,Huang High School,74,90
891,Tiffany Campbell,F,9th,Huang High School,87,80
892,Mr. Raymond Stone,M,11th,Huang High School,87,66
893,Dominique Henderson,F,12th,Huang High School,77,74
894,Martin Williams,M,11th,Huang High School,66,88
895,Hannah Parker,F,11th,Huang High School,81,71
896,Susan Webb,F,9th,Huang High School,85,55
897,Rachel Johnson,F,9th,Huang High School,63,89
898,Darren Davis,M,9th,Huang High School,86,97
899,Tim Carr,M,9th,Huang High School,83,70
900,Jesus Ryan,M,10th,Huang High School,83,83
901,John Hays,M,10th,Huang High School,92,74
902,Scott Stewart,M,12th,Huang High School,83,88
903,Alexandra Roberts,F,9th,Huang High School,87,84
904,Amanda Norman,F,9th,Huang High School,83,67
905,James Moody,M,11th,Huang High School,87,68
906,Brenda Jones,F,9th,Huang High School,65,80
907,Kathy Smith,F,12th,Huang High School,90,84
908,Raymond Clark,M,12th,Huang High School,67,92
909,Ashley Martin,F,11th,Huang High School,67,79
910,Tamara Flowers,F,9th,Huang High School,93,58
911,Cesar Hanson,M,12th,Huang High School,82,92
912,Ross Strickland,M,10th,Huang High School,63,66
913,Randy Moore,M,12th,Huang High School,82,92
914,Henry Andersen,M,12th,Huang High School,70,67
915,Paul Martin,M,9th,Huang High School,83,77
916,Sarah Stanley,F,12th,Huang High School,72,55
917,Jordan Lewis,M,12th,Huang High School,98,80
918,Ashley Richardson,F,10th,Huang High School,69,55
919,Michael Brown,M,12th,Huang High School,88,98
